Seq.,Grp,Sub-Cat,Stock,Description_x,Package,On Hand /cs_x,Shelf Life_x,Arrive Date_x,Lot Number_x,On Hand /cs_y,Shelf Life_y,Arrive Date_y,Lot Number_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,F,26690 * OTHERS *,78655,F-PEACH SORBET 115ML KOCHI ICE,6/16/115ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,F,26690 * OTHERS *,78656,F-MATCHA SORBET 5L KOCHI ICE,4/5L(1.32gal),8,,2/8/2019 0:00,CK18-4119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,F,26690 * OTHERS *,78656,F-MATCHA SORBET 5L KOCHI ICE,4/5L(1.32gal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,F,26690 * OTHERS *,78656,F-MATCHA SORBET 5L KOCHI ICE,4/5L(1.32gal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,F,26690 * OTHERS *,78656,F-MATCHA SORBET 5L KOCHI ICE,4/5L(1.32gal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,F,26690 * OTHERS *,78657,F-MATCHA SORBET 500ML KOCHI IC,33/500ml,3,,2/8/2019 0:00,CK18-4120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,F,26690 * OTHERS *,78657,F-MATCHA SORBET 500ML KOCHI IC,33/500ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,F,26690 * OTHERS *,78657,F-MATCHA SORBET 500ML KOCHI IC,33/500ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,F,26690 * OTHERS *,78657,F-MATCHA SORBET 500ML KOCHI IC,33/500ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,F,26690 * OTHERS *,78658,F-MATCHA SORBET 115ML KOCHI IC,6/16/115ml,0.791666667,,2/8/2019 0:00,CK18-4121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,F,26690 * OTHERS *,78658,F-MATCHA SORBET 115ML KOCHI IC,6/16/115ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,F,26690 * OTHERS *,78658,F-MATCHA SORBET 115ML KOCHI IC,6/16/115ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,F,26690 * OTHERS *,78658,F-MATCHA SORBET 115ML KOCHI IC,6/16/115ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,F,26690 * OTHERS *,78659,F-BLACK SESAME MONT BLANC GOYO,18/8.46oz(4pc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,F,26690 * OTHERS *,78660,F-YUZU CHEESECAKE GOYO,12/16.93oz (12pc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,F,26690 * OTHERS *,78660 1,F-YUZU CHEESECAKE X GOYO,12/16.93oz (12pc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805,F,26690 * OTHERS *,78662,F-STRAWBERRY R.CHEESECAKE GOYO,12/12.70oz (12pc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,F,26690 * OTHERS *,78662 1,F-STRAWBERRY R.CHHESECAKEXGOYO,12/12.70oz (12pc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808,F,26690 * OTHERS *,78667,F-MANGO CHEESE CAKE (AZ),8/720G (12 SLICE)***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,R,27010 * GYOKURO KONA & MATCHA T,44722,KIRIMOCHI SATO TSUKITATE,20/14.1 OZ (8pcs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,D,27010 * GYOKURO KONA & MATCHA T,50799,MATCHA (RS-20),10/2.2LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,R,27010 * GYOKURO KONA & MATCHA T,50801,GYOKURO SUSHI KONA CHA,20/2.2# MARUYAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,R,27010 * GYOKURO KONA & MATCHA T,50895,GYOKURO KONACHA,20/2.2 #,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,D,27010 * GYOKURO KONA & MATCHA T,51077,MATCHA SWEET POWDER,12/500G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,D,27010 * GYOKURO KONA & MATCHA T,51078,MATCHA (IT-30),10/2.2LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,D,27010 * GYOKURO KONA & MATCHA T,51078 1,F-MATCHA (IT-30),10/2.2LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,R,27010 * GYOKURO KONA & MATCHA T,51988,RYOKUSEN KONA CHA,4/2.2#TOKUJYO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,D,27020 * GREEN TEA *,50310,YMY SENCHA TEA BAG,6/6.3oz (90pc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,D,27020 * GREEN TEA *,50645,GREEN BREEZE TEA ORGNIC TK-YA,6/0.7oz(20PK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,D,27020 * GREEN TEA *,50649,YMY GREEN TEA BAGS,5/80PC(ALUMI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,D,27020 * GREEN TEA *,50676,"BULK, HOJI CHA",8#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,D,27020 * GREEN TEA *,50810,GREEN BREEZE 300G ORGNC TK-YA,6/300G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,D,27020 * GREEN TEA *,51335,GREEN TEA INDUSTRIAL,6/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,D,27025 * GENMAI CHA *,50583,YMY GENMAI TEA BOX,6/8.0oz (90pc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,D,27025 * GENMAI CHA *,50651,YMY GENMAI TEA BAG,5/80PC(ALUMI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,D,27025 * GENMAI CHA *,50673,"BULK, GENMAI CHA",10#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,D,27025 * GENMAI CHA *,50812,TAKA SENCHA KISEN,4/1kg(2.2#),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,D,27025 * GENMAI CHA *,54565,YMY GENMAI T-BAG,4/200 PK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,D,27030 * HOJI & BAN CHA *,50581,HI NO HOUJI CHA,50/200g(7.05oz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,R,27030 * HOJI & BAN CHA *,50582,HOUJICHA POWDER,20/1kg (A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,D,27030 * HOJI & BAN CHA *,54573 1,TOKUYO HOUJI CHA,12/7.05oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,R,27070 * HERB & FLAVORED TEA *,6197,KONBU CHA,10/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,R,27070 * HERB & FLAVORED TEA *,54860,KOMBU CHA,4/4/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,D,27095 * OTHERS *,13496,KUKI NON-SWEET KURO GOMA LATTE,2/12/3.52oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,D,27095 * OTHERS *,20000,KUKI KURO GOMA LATTE POWDER,2/12/5.29oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,F,"27310 * MOCHI, PLAIN *",46460,NAMA KIRI MOCHI (KIMURA),10/35.3oz,5,,12/14/2019 0:00,MK-1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,F,"27310 * MOCHI, PLAIN *",46460,NAMA KIRI MOCHI (KIMURA),10/35.3oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,F,"27310 * MOCHI, PLAIN *",46460,NAMA KIRI MOCHI (KIMURA),10/35.3oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,F,"27310 * MOCHI, PLAIN *",46460,NAMA KIRI MOCHI (KIMURA),10/35.3oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,D,"27530 * INSTANT NOODLES, BAG TY",20443,HAKATA RAMEN TONKOTSUFU DAISHO,24/188g(2serve),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,D,"27530 * INSTANT NOODLES, BAG TY",20444,NAGAHAMA RAMEN DAISHO,24/188g(2serve)MildTNKTFU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,D,"27710 * UDON, DRY *",40086,FUJISAKURA UDON MEIWA,18/500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,D,"27710 * UDON, DRY *",40087,MENSHOAN UDON MEIWA,18/500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,R,"27710 * UDON, DRY *",40170,INANIWA UDON SATO YOSUKE,20/4.92oz(140g) 3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,D,"27710 * UDON, DRY *",40420,MENSHO-AN SONOMAI MEIWA UDON,20/180g KS-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,R,"27710 * UDON, DRY *",40456,INANIWA UDON,20/6.3oz(180g) 3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,F,"27720 * UDON, FROZEN *",40650,F-YUDETATE TOKU UDON,8/5x250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,F,"27720 * UDON, FROZEN *",40651 1,F-HANJO TEUCHI UDON,8/5X8.8oz (KOREA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,F,"27720 * UDON, FROZEN *",40652,F-SHIMADAYA SANUKI UDON,8/5x250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,F,"27720 * UDON, FROZEN *",44619 1,F-HOSO UDON (INANIWA FU),8/5x8.8oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,D,"27730 * UDON, FRESH PACK *",42824,"UDON, HARIMA NO TAKUMI",20/500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,R,"27730 * UDON, FRESH PACK *",42825,NAMA UDON/ FUJIMEN,30/7 OZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,D,"27910 * SOBA, DRY *",40070,FUJISAKURA SOBA MEIWA,18/500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,D,"27910 * SOBA, DRY *",40071,TENOBE DATTAN SOBA MEIWA,20/150g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,D,"27910 * SOBA, DRY *",40078,CHASOBA IRODORI,10/2.6#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,D,"27910 * SOBA, DRY *",40082,YUDEOKI CHASOBA ANRI NO SATO,30/400g(14.1oz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,D,"27910 * SOBA, DRY *",40083,YAMAIMO SOBA ZAO,20/250g (8.8oz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,D,"27910 * SOBA, DRY *",40083 1,YAMAIMO SOBA ZAO,20/250g(8.8oz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,D,"27910 * SOBA, DRY *",42385,YAMAIMO SOBA,20/8.8 OZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,D,"27910 * SOBA, DRY *",42500,"SOBA, HARIMA NO TAKUMI",20/450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,R,"27910 * SOBA, DRY *",44943,CHASOBA UJI MIDORI,20/7 oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,F,"27920 * SOBA, FROZEN *",44627,F-YUDETATE TOKU SOBA,8/5x200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,F,"27920 * SOBA, FROZEN *",44628,F-SARASHINA SOBA (JPN),8/5x8.1oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,F,"27920 * SOBA, FROZEN *",44628,F-SARASHINA SOBA (JPN),8/5x8.1oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,F,"27920 * SOBA, FROZEN *",44628,F-SARASHINA SOBA (JPN),8/5x8.1oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,D,"28110 * SOMEN NOODLE, DRY *",41008,HANDA TENOBE SOMEN WASHIMAKI,40x125g(5kg) M-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,R,"28110 * SOMEN NOODLE, DRY *",42497,TENOBE SOMEN MUROMINO ITO,36/8.8oz 2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,D,"28110 * SOMEN NOODLE, DRY *",42498,IBONO ITO TENOBE SOMEN,18/17.6oz (1 YEAR AGED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,D,"28110 * SOMEN NOODLE, DRY *",42499,"SOMEN, HARIMA NO TAKUMI",20/500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,F,"28310 * RAMEN, FROZEN *",40094 1,F-RAMEN #22 SUN,10/5X5OZ (#1120FB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,F,"28310 * RAMEN, FROZEN *",43136,F-RAMEN CURL #22 KANOYA,8/5x7.05oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,F,"28310 * RAMEN, FROZEN *",43136,F-RAMEN CURL #22 KANOYA,8/5x7.05oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,F,"28310 * RAMEN, FROZEN *",44165,F-RAMEN RH28 SUN,40/5oz (#1142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,F,"28310 * RAMEN, FROZEN *",70594,F-RAMEN R28,10/5/5OZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,R,"28510 * YAKISOBA, DRY *",40101,"F-YAKISOBA, SUN",7/4#,4,,12/10/2019 0:00,D-04169801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,R,"28510 * YAKISOBA, DRY *",40101,"F-YAKISOBA, SUN",7/4#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,R,"28510 * YAKISOBA, DRY *",40101,"F-YAKISOBA, SUN",7/4#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,R,"28510 * YAKISOBA, DRY *",40101,"F-YAKISOBA, SUN",7/4#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,F,"28520 * YAKISOBA, FROZEN *",44166,F-YAKISOBA (SUN),50/6oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,R,"29010 * HARUSAME, SAIFUN & MAIF",42600,HULA CHOW FUN,20#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,D,"29010 * HARUSAME, SAIFUN & MAIF",59650,"RICE STICK, NICE",50/1#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,D,"29010 * HARUSAME, SAIFUN & MAIF",59650 1,"RICE STICK, NICE",80/7.75oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,D,"29010 * HARUSAME, SAIFUN & MAIF",59671,HARUSAME MALONY,20/1.1# 2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,R,29020 * GLUTEN-FREE NOODLE *,42611,ZEROMEN GLUTEN FREE NOODLE,3/12/5.29oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,F,29510 * GYOZA SKIN *,40097,"F-GYOZA-PI, MEDIUM (M) SUN",12/2x16oz(#1162)RD 90PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,F,29510 * GYOZA SKIN *,40097 1,"F-GYOZA-PI, MEDIUM(M) SUN",24/8OZ (AB.22PC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,F,29510 * GYOZA SKIN *,44046,F-GYOZA NO KAWA,4/12/35 PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,F,29510 * GYOZA SKIN *,44046,F-GYOZA NO KAWA,4/12/35 PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,F,29530 * EGG ROLL SKIN *,70746,F-RICE HARUMAKI WRAPPER ITSUJI,30/120g(10pcs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,F,29530 * EGG ROLL SKIN *,70746,F-RICE HARUMAKI WRAPPER ITSUJI,30/120g(10pcs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,F,29590 * OTHERS *,40063,F-SPRING ROLL SHELL,40/25pcs (#71002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,F,29590 * OTHERS *,70545,F-TENKASU JAPAN (BALL SHAPED),12/2.2LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,R,30010 * GARI *,40123,KOHAKU HAJIKAMI,10/50pc(17.28oz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,D,30010 * GARI *,44494 1,MARUKYO SHIRO GARI AMASU (18#),18#/TUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,R,30010 * GARI *,60774,HAJIKAMI SP-15L,48/2.11oz(15pc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,D,30010 * GARI *,60776,PINK GARI AMASUZUKE (4/GAL),4/GALLON(5#),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,R,30010 * GARI *,61094,KIZAMI BENISHOGA,5/4.4 #(2 KG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,R,30010 * GARI *,62148,"TAKE OUT GARI, PINK MARUKYO",5/100/10gr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,R,30010 * GARI *,62152,"TAKE OUT GARI, WHITE MARUKYO",5/100/10gr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,D,30010 * GARI *,63321 1,MARUKYO GARI AMASU (18#),18#/TUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,D,30010 * GARI *,63346 1,"PK, SHIRO HANJO GARI",10/2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,D,30020 * RAKKYO *,40406,BTL. RAKKYO ZUKE/ MIYAKO,12/9 oz (RP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,R,30020 * RAKKYO *,60789,RAKKYO ZUKE (1gal.),"4/1 GAL, BOT (RP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,R,30035 * TSUKEMONO *,6253,KIZAMI TAKANA ZUKE(SPICY),15/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,R,30035 * TSUKEMONO *,30500,"AO KAPPA ZUKE,TAMA",18/2.2# JAPAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,R,30035 * TSUKEMONO *,40391,KIZAMI TAKANA ZUKE,15/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,R,30035 * TSUKEMONO *,40392,GREEN FUKUJIN ZUKE JAPAN,9/4.4#(2kg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,R,30035 * TSUKEMONO *,40393,HARI HARI ZUKE 1KG,28/1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,D,30035 * TSUKEMONO *,40403,BTL. KIZAMI BENISHOGA/ MIYAKO,12/5.5 oz (RP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,R,30035 * TSUKEMONO *,60389,SAKURA KYURI ZUKE,16/1 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,R,30035 * TSUKEMONO *,60808,"YAMAGOBO ZUKE, USUJIO",14/17.6 OZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,R,30035 * TSUKEMONO *,60851,SHIBA KYURI ZUKE,9/2 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,R,30035 * TSUKEMONO *,63829,FUKUJIN ZUKE JAPAN,9/4.4#(2kg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,R,30035 * TSUKEMONO *,64965,HANJO YAMAGOBO ZUKE,12/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,F,30035 * TSUKEMONO *,73548,F-NOZAWANA ZUKE,20/7oz,47,,12/12/2019 0:00,CT19-4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,F,30035 * TSUKEMONO *,73548,F-NOZAWANA ZUKE,20/7oz,40,,5/26/2020 0:00,CT20-4015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,F,30035 * TSUKEMONO *,73548,F-NOZAWANA ZUKE,20/7oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,F,30035 * TSUKEMONO *,73548,F-NOZAWANA ZUKE,20/7oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,R,30060 * TAKUWAN *,60641,AKITA IBURIGAKKO,20/8.81oz(250g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,R,30060 * TAKUWAN *,60648,KIZAMI TSUBOZUKE (MN) 1KG,10/2.2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,R,30060 * TAKUWAN *,60812,SHISO FUMI TONCHI IPPONZUKE,30/8.8 OZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,R,30060 * TAKUWAN *,60813,TAIYO TAKUAN IPPONZUKE,20/13 OZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
